3.0100095700e-01, -5.5031316703e-11, 2.7312989045e-09
3.0800095600e-01, -5.6696140089e-11, 2.8111737496e-09
3.1500095500e-01, -5.8391145476e-11, 2.8923210550e-09
3.2200095400e-01, -6.0117476051e-11, 2.9747878838e-09
3.2900095300e-01, -6.1876313598e-11, 3.0586228216e-09
3.3600095200e-01, -6.3668880375e-11, 3.1438760489e-09
3.4300095100e-01, -6.5496441083e-11, 3.2305994177e-09
3.5000095000e-01, -6.7360304939e-11, 3.3188465318e-09
3.5700094900e-01, -6.9261827847e-11, 3.4086728316e-09
3.6400094800e-01, -7.1202414698e-11, 3.5001356821e-09
3.7100094700e-01, -7.3183521774e-11, 3.5932944667e-09
3.7800094600e-01, -7.5206659287e-11, 3.6882106854e-09
3.8500094500e-01, -7.7273394059e-11, 3.7849480576e-09
3.9200094400e-01, -7.9385352337e-11, 3.8835726316e-09
3.9900094300e-01, -8.1544222767e-11, 3.9841528988e-09
4.0600094200e-01, -8.3751759533e-11, 4.0867599149e-09
4.1300094100e-01, -8.6009785670e-11, 4.1914674272e-09
4.2000094000e-01, -8.8320196557e-11, 4.2983520096e-09
4.2700093900e-01, -9.0684963621e-11, 4.4074932042e-09
4.3400093800e-01, -9.3106138240e-11, 4.5189736719e-09
4.4100093700e-01, -9.5585855876e-11, 4.6328793510e-09
4.4800093600e-01, -9.8126340453e-11, 4.7492996247e-09
4.5500093500e-01, -1.0072990899e-10, 4.8683274989e-09
4.6200093400e-01, -1.0339897650e-10, 4.9900597903e-09
4.6900093300e-01, -1.0613606119e-10, 5.1145973251e-09
4.7600093200e-01, -1.0894379001e-10, 5.2420451501e-09
4.8300093100e-01, -1.1182490443e-10, 5.3725127562e-09
4.9000093000e-01, -1.1478226673e-10, 5.5061143156e-09
4.9700092900e-01, -1.1781886656e-10, 5.6429689338e-09
5.0400092800e-01, -1.2093782794e-10, 5.7832009164e-09
5.1100092700e-01, -1.2414241674e-10, 5.9269400535e-09
5.1800092600e-01, -1.2743604858e-10, 6.0743219216e-09
5.2500092500e-01, -1.3082229731e-10, 6.2254882045e-09
5.3200092400e-01, -1.3430490395e-10, 6.3805870351e-09
5.3900092300e-01, -1.3788778633e-10, 6.5397733597e-09
5.4600092200e-01, -1.4157504924e-10, 6.7032093252e-09
5.5300092100e-01, -1.4537099536e-10, 6.8710646929e-09
5.6000092000e-01, -1.4928013691e-10, 7.0435172797e-09
5.6700091900e-01, -1.5330720804e-10, 7.2207534282e-09
5.7400091800e-01, -1.5745717815e-10, 7.4029685101e-09
5.8100091700e-01, -1.6173526604e-10, 7.5903674633e-09
5.8800091600e-01, -1.6614695520e-10, 7.7831653669e-09
5.9500091500e-01, -1.7069800999e-10, 7.9815880557e-09
6.0200091400e-01, -1.7539449319e-10, 8.1858727794e-09
6.0900091300e-01, -1.8024278462e-10, 8.3962689080e-09
6.1600091200e-01, -1.8524960129e-10, 8.6130386888e-09
6.2300091100e-01, -1.9042201889e-10, 8.8364580586e-09
6.3000091000e-01, -1.9576749505e-10, 9.0668175156e-09
6.3700090900e-01, -2.0129389418e-10, 9.3044230569e-09
6.4400090800e-01, -2.0700951430e-10, 9.5495971867e-09
6.5100090700e-01, -2.1292311596e-10, 9.8026800005e-09
6.5800090600e-01, -2.1904395335e-10, 1.0064030354e-08
6.6500090500e-01, -2.2538180786e-10, 1.0334027124e-08
6.7200090400e-01, -2.3194702436e-10, 1.0613070565e-08
6.7900090300e-01, -2.3875055037e-10, 1.0901583777e-08
6.8600090200e-01, -2.4580397842e-10, 1.1200014295e-08
6.9300090100e-01, -2.5311959189e-10, 1.1508835798e-08
7.0000090000e-01, -2.6071041470e-10, 1.1828549971e-08
7.0700089900e-01, -2.6859026512e-10, 1.2159688512e-08
7.1400089800e-01, -2.7677381429e-10, 1.2502815319e-08
7.2100089700e-01, -2.8527664962e-10, 1.2858528854e-08
7.2800089600e-01, -2.9411534391e-10, 1.3227464718e-08
7.3500089500e-01, -3.0330753040e-10, 1.3610298453e-08
7.4200089400e-01, -3.1287198474e-10, 1.4007748583e-08
7.4900089300e-01, -3.2282871417e-10, 1.4420579945e-08
7.5600089200e-01, -3.3319905509e-10, 1.4849607302e-08
7.6300089100e-01, -3.4400577955e-10, 1.5295699314e-08
7.7000089000e-01, -3.5527321189e-10, 1.5759782856e-08
7.7700088900e-01, -3.6702735643e-10, 1.6242847763e-08
7.8400088800e-01, -3.7929603755e-10, 1.6745952024e-08
7.9100088700e-01, -3.9210905354e-10, 1.7270227477e-08
7.9800088600e-01, -4.0549834571e-10, 1.7816886075e-08
8.0500088500e-01, -4.1949818456e-10, 1.8387226775e-08
8.1200088400e-01, -4.3414537504e-10, 1.8982643127e-08
8.1900088300e-01, -4.4947948302e-10, 1.9604631641e-08
8.2600088200e-01, -4.6554308573e-10, 2.0254801040e-08
8.3300088100e-01, -4.8238204883e-10, 2.0934882482e-08
8.4000088000e-01, -5.0004583371e-10, 2.1646740891e-08
8.4700087900e-01, -5.1858783846e-10, 2.2392387529e-08
8.5400087800e-01, -5.3806577713e-10, 2.3173993959e-08
8.6100087700e-01, -5.5854210208e-10, 2.3993907595e-08
8.6800087600e-01, -5.8008447505e-10, 2.4854669024e-08
8.7500087500e-01, -6.0276629363e-10, 2.5759031362e-08
8.8200087400e-01, -6.2666728053e-10, 2.6709981897e-08
8.8900087300e-01, -6.5187414437e-10, 2.7710766347e-08
8.9600087200e-01, -6.7848132219e-10, 2.8764916099e-08
9.0300087100e-01, -7.0659181513e-10, 2.9876278847e-08
9.1000087000e-01, -7.3631813117e-10, 3.1049053131e-08
9.1700086900e-01, -7.6778335063e-10, 3.2287827344e-08
9.2400086800e-01, -8.0112233307e-10, 3.3597623897e-08
9.3100086700e-01, -8.3648308738e-10, 3.4983949314e-08
9.3800086600e-01, -8.7402833082e-10, 3.6452851199e-08
9.4500086500e-01, -9.1393726705e-10, 3.8010983173e-08
9.5200086400e-01, -9.5640761934e-10, 3.9665679061e-08
9.5900086300e-01, -1.0016579611e-09, 4.1425037901e-08
9.6600086200e-01, -1.0499303950e-09, 4.3298021572e-08
9.7300086100e-01, -1.1014936403e-09, 4.5294567266e-08
9.8000086000e-01, -1.1566466029e-09, 4.7425717411e-08
9.8700085900e-01, -1.2157225136e-09, 4.9703770216e-08
9.9400085800e-01, -1.2790937421e-09, 5.2142454676e-08
1.0010008570e+00, -1.3471774148e-09, 5.4757134649e-08
1.0080008560e+00, -1.4204419933e-09, 5.7565047697e-08
1.0150008550e+00, -1.4994150051e-09, 6.0585585585e-08
1.0220008540e+00, -1.5846921643e-09, 6.3840624970e-08
1.0290008530e+00, -1.6769481725e-09, 6.7354918792e-08
1.0360008520e+00, -1.7769495644e-09, 7.1156561448e-08
1.0430008510e+00, -1.8855700511e-09, 7.5277544052e-08
1.0500008500e+00, -2.0038089306e-09, 7.9754420290e-08
1.0570008490e+00, -2.1328132870e-09, 8.4629108764e-08
1.0640008480e+00, -2.2739048925e-09, 8.9949864710e-08
1.0710008470e+00, -2.4286129864e-09, 9.5772463245e-08
1.0780008460e+00, -2.5987144420e-09, 1.0216164836e-07
1.0850008450e+00, -2.7862832842e-09, 1.0919291813e-07
1.0920008440e+00, -2.9937521275e-09, 1.1695473827e-07
1.0990008430e+00, -3.2239889249e-09, 1.2555130555e-07
1.1060008420e+00, -3.4803935424e-09, 1.3510602291e-07
1.1130008410e+00, -3.7670202257e-09, 1.4576590345e-07
1.1200008400e+00, -4.0887341973e-09, 1.5770719824e-07
1.1270008390e+00, -4.4514136867e-09, 1.7114265240e-07
1.1340008380e+00, -4.8622130883e-09, 1.8633095059e-07
1.1410008370e+00, -5.3299093029e-09, 2.0358914051e-07
1.1480008360e+00, -5.8653626925e-09, 2.2330915719e-07
1.1550008350e+00, -6.4821380781e-09, 2.4598007070e-07
1.1620008340e+00, -7.1973525059e-09, 2.7221843888e-07
1.1690008330e+00, -8.0328494864e-09, 3.0281032263e-07
1.1760008320e+00, -9.0168515424e-09, 3.3877037865e-07
1.1830008310e+00, -1.0186327154e-08, 3.8142644512e-07
1.1900008300e+00, -1.1590447752e-08, 4.3254300476e-07
1.1970008290e+00, -1.3295748001e-08, 4.9450536411e-07
1.2040008280e+00, -1.5394019573e-08, 5.7060122074e-07
1.2110008270e+00, -1.8014726040e-08, 6.6546322055e-07
1.2180008260e+00, -2.1345156828e-08, 7.8578694503e-07
1.2250008250e+00, -2.5664362553e-08, 9.4153910836e-07
1.2320008240e+00, -3.1402785868e-08, 1.1480792675e-06
1.2390008230e+00, -3.9252469930e-08, 1.4300786734e-06
1.2460008220e+00, -5.0383500161e-08, 1.8292118055e-06
1.2530008210e+00, -6.6902014717e-08, 2.4204221377e-06
1.2600008200e+00, -9.2915039710e-08, 3.3497147626e-06
1.2670008190e+00, -1.3732991101e-07, 4.9334487940e-06
1.2740008180e+00, -2.2256519633e-07, 7.9671042275e-06
1.2810008170e+00, -4.1932538886e-07, 1.4957084948e-05
1.2880008160e+00, -1.0579344245e-06, 3.7601418625e-05
1.2950008150e+00, -6.1401807162e-06, 2.1746469055e-04
1.3020008140e+00, -3.8224310857e-05, 1.3484197738e-03
1.3090008130e+00, -1.9094102199e-06, 6.7126228192e-05
1.3160008120e+00, -6.0819723280e-07, 2.1304196302e-05
1.3230008110e+00, -2.9617865614e-07, 1.0336876638e-05
1.3300008100e+00, -1.7516383232e-07, 6.0909711724e-06
1.3370008090e+00, -1.1586296422e-07, 4.0140803161e-06
1.3440008080e+00, -8.2432575036e-08, 2.8453310903e-06
1.3510008070e+00, -6.1733399168e-08, 2.1229514107e-06
1.3580008060e+00, -4.8024604299e-08, 1.6453681657e-06
1.3650008050e+00, -3.8473067792e-08, 1.3131947127e-06
1.3720008040e+00, -3.1549160394e-08, 1.0728197399e-06
1.3790008030e+00, -2.6367811610e-08, 8.9325066106e-07
1.3860008020e+00, -2.2387908920e-08, 7.5555624065e-07
1.3930008010e+00, -1.9263436409e-08, 6.4764163239e-07
1.4000008000e+00, -1.6764717529e-08, 5.6148571392e-07
1.4070007990e+00, -1.4734413522e-08, 4.9159851972e-07
1.4140007980e+00, -1.3061789035e-08, 4.3411961068e-07
1.4210007970e+00, -1.1667063105e-08, 3.8627012301e-07
1.4280007960e+00, -1.0491567584e-08, 3.4600837088e-07
1.4350007950e+00, -9.4913736800e-09, 3.1180694525e-07
1.4420007940e+00, -8.6330565811e-09, 2.8250467696e-07
1.4490007930e+00, -7.8908157735e-09, 2.5720604395e-07
1.4560007920e+00, -7.2444766673e-09, 2.3521140580e-07
1.4630007910e+00, -6.6780781079e-09, 2.1596772106e-07
1.4700007900e+00, -6.1788572862e-09, 1.9903315112e-07
1.4770007890e+00, -5.7365091573e-09, 1.8405125127e-07
1.4840007880e+00, -5.3426386490e-09, 1.7073189160e-07
1.4910007870e+00, -4.9903503318e-09, 1.5883697396e-07
1.4980007860e+00, -4.6739374736e-09, 1.4816961470e-07
1.5050007850e+00, -4.3886438744e-09, 1.3856586410e-07
1.5120007840e+00, -4.1304796305e-09, 1.2988830463e-07
1.5190007830e+00, -3.8960773010e-09, 1.2202105594e-07
1.5260007820e+00, -3.6825786523e-09, 1.1486584403e-07
1.5330007810e+00, -3.4875447641e-09, 1.0833888316e-07
1.5400007800e+00, -3.3088841451e-09, 1.0236838371e-07
1.5470007790e+00, -3.1447948440e-09, 9.6892546606e-08
1.5540007780e+00, -2.9937175259e-09, 9.1857938418e-08
1.5610007770e+00, -2.8542971996e-09, 8.7218166876e-08
1.5680007760e+00, -2.7253518185e-09, 8.2932794863e-08
1.5750007750e+00, -2.6058463784e-09, 7.8966445041e-08
1.5820007740e+00, -2.4948714383e-09, 7.5288057801e-08
1.5890007730e+00, -2.3916252204e-09, 7.1870273223e-08
1.5960007720e+00, -2.2953986236e-09, 6.8688913906e-08
1.6030007710e+00, -2.2055626192e-09, 6.5722550290e-08
1.6100007700e+00, -2.1215576063e-09, 6.2952133734e-08
1.6170007690e+00, -2.0428843852e-09, 6.0360685566e-08
1.6240007680e+00, -1.9690964731e-09, 5.7933032528e-08
1.6310007670e+00, -1.8997935397e-09, 5.5655580882e-08
1.6380007660e+00, -1.8346157784e-09, 5.3516122840e-08
1.6450007650e+00, -1.7732390642e-09, 5.1503670139e-08
1.6520007640e+00, -1.7153707749e-09, 4.9608310493e-08
1.6590007630e+00, -1.6607461735e-09, 4.7821083397e-08
1.6660007620e+00, -1.6091252675e-09, 4.6133872351e-08
1.6730007610e+00, -1.5602900737e-09, 4.4539311077e-08
1.6800007600e+00, -1.5140422307e-09, 4.3030701680e-08
1.6870007590e+00, -1.4702009087e-09, 4.1601943045e-08
1.6940007580e+00, -1.4286009750e-09, 4.0247468045e-08
1.7010007570e+00, -1.3890913806e-09, 3.8962188324e-08
1.7080007560e+00, -1.3515337368e-09, 3.7741445632e-08
1.7150007550e+00, -1.3158010583e-09, 3.6580968855e-08
1.7220007540e+00, -1.2817766490e-09, 3.5476835959e-08
1.7290007530e+00, -1.2493531135e-09, 3.4425440248e-08
1.7360007520e+00, -1.2184314778e-09, 3.3423460359e-08
1.7430007510e+00, -1.1889204063e-09, 3.2467833550e-08
1.7500007500e+00, -1.1607355017e-09, 3.1555731856e-08
1.7570007490e+00, -1.1337986800e-09, 3.0684540777e-08
1.7640007480e+00, -1.1080376093e-09, 2.9851840194e-08
1.7710007470e+00, -1.0833852070e-09, 2.9055387246e-08
1.7780007460e+00, -1.0597791874e-09, 2.8293100943e-08
1.7850007450e+00, -1.0371616541e-09, 2.7563048321e-08
1.7920007440e+00, -1.0154787325e-09, 2.6863431955e-08
1.7990007430e+00, -9.9468023808e-10, 2.6192578692e-08
1.8060007420e+00, -9.7471937605e-10, 2.5548929458e-08
1.8130007410e+00, -9.5555246912e-10, 2.4931030032e-08
1.8200007400e+00, -9.3713871077e-10, 2.4337522675e-08
1.8270007390e+00, -9.1943994101e-10, 2.3767138540e-08
1.8340007380e+00, -9.0242044239e-10, 2.3218690758e-08
1.8410007370e+00, -8.8604675417e-10, 2.2691068152e-08
1.8480007360e+00, -8.7028750288e-10, 2.2183229506e-08
1.8550007350e+00, -8.5511324762e-10, 2.1694198334e-08
1.8620007340e+00, -8.4049633856e-10, 2.1223058098e-08
1.8690007330e+00, -8.2641078751e-10, 2.0768947840e-08
1.8760007320e+00, -8.1283214932e-10, 2.0331058175e-08
1.8830007310e+00, -7.9973741301e-10, 1.9908627620e-08
1.8900007300e+00, -7.8710490192e-10, 1.9500939227e-08
1.8970007290e+00, -7.7491418180e-10, 1.9107317485e-08
1.9040007280e+00, -7.6314597634e-10, 1.8727125475e-08
1.9110007270e+00, -7.5178208934e-10, 1.8359762250e-08
1.9180007260e+00, -7.4080533287e-10, 1.8004660418e-08
1.9250007250e+00, -7.3019946111e-10, 1.7661283913e-08
1.9320007240e+00, -7.1994910916e-10, 1.7329125943e-08
1.9390007230e+00, -7.1003973642e-10, 1.7007707084e-08
1.9460007220e+00, -7.0045757433e-10, 1.6696573528e-08
1.9530007210e+00, -6.9118957783e-10, 1.6395295449e-08
1.9600007200e+00, -6.8222338048e-10, 1.6103465502e-08
1.9670007190e+00, -6.7354725274e-10, 1.5820697421e-08
1.9740007180e+00, -6.6515006327e-10, 1.5546624721e-08
1.9810007170e+00, -6.5702124298e-10, 1.5280899496e-08
1.9880007160e+00, -6.4915075162e-10, 1.5023191299e-08
1.9950007150e+00, -6.4152904660e-10, 1.4773186096e-08
2.0020007140e+00, -6.3414705404e-10, 1.4530585302e-08
2.0090007130e+00, -6.2699614178e-10, 1.4295104871e-08
2.0160007120e+00, -6.2006809418e-10, 1.4066474461e-08
2.0230007110e+00, -6.1335508858e-10, 1.3844436642e-08
2.0300007100e+00, -6.0684967341e-10, 1.3628746167e-08
2.0370007090e+00, -6.0054474763e-10, 1.3419169284e-08
2.0440007080e+00, -5.9443354154e-10, 1.3215483098e-08
2.0510007070e+00, -5.8850959888e-10, 1.3017474968e-08
2.0580007060e+00, -5.8276675999e-10, 1.2824941950e-08
2.0650007050e+00, -5.7719914605e-10, 1.2637690271e-08
2.0720007040e+00, -5.7180114435e-10, 1.2455534835e-08
2.0790007030e+00, -5.6656739446e-10, 1.2278298762e-08
2.0860007020e+00, -5.6149277520e-10, 1.2105812959e-08
2.0930007010e+00, -5.5657239247e-10, 1.1937915706e-08
2.1000007000e+00, -5.5180156778e-10, 1.1774452282e-08
2.1070006990e+00, -5.4717582749e-10, 1.1615274598e-08
2.1140006980e+00, -5.4269089266e-10, 1.1460240868e-08
2.1210006970e+00, -5.3834266955e-10, 1.1309215285e-08
2.1280006960e+00, -5.3412724060e-10, 1.1162067725e-08
2.1350006950e+00, -5.3004085603e-10, 1.1018673465e-08
2.1420006940e+00, -5.2607992585e-10, 1.0878912916e-08
2.1490006930e+00, -5.2224101236e-10, 1.0742671376e-08
2.1560006920e+00, -5.1852082306e-10, 1.0609838792e-08
2.1630006910e+00, -5.1491620398e-10, 1.0480309537e-08
2.1700006900e+00, -5.1142413338e-10, 1.0353982200e-08
2.1770006890e+00, -5.0804171580e-10, 1.0230759390e-08
2.1840006880e+00, -5.0476617641e-10, 1.0110547543e-08
2.1910006870e+00, -5.0159485572e-10, 9.9932567500e-09
2.1980006860e+00, -4.9852520456e-10, 9.8788005859e-09
2.2050006850e+00, -4.9555477933e-10, 9.7670959514e-09
2.2120006840e+00, -4.9268123747e-10, 9.6580629228e-09
2.2190006830e+00, -4.8990233325e-10, 9.5516246094e-09
2.2260006820e+00, -4.8721591375e-10, 9.4477070189e-09
2.2330006810e+00, -4.8461991502e-10, 9.3462389290e-09
2.2400006800e+00, -4.8211235848e-10, 9.2471517663e-09
2.2470006790e+00, -4.7969134751e-10, 9.1503794912e-09
2.2540006780e+00, -4.7735506422e-10, 9.0558584890e-09
2.2610006770e+00, -4.7510176637e-10, 8.9635274657e-09
2.2680006760e+00, -4.7292978446e-10, 8.8733273500e-09
2.2750006750e+00, -4.7083751899e-10, 8.7852011995e-09
2.2820006740e+00, -4.6882343782e-10, 8.6990941119e-09
2.2890006730e+00, -4.6688607372e-10, 8.6149531405e-09
2.2960006720e+00, -4.6502402199e-10, 8.5327272138e-09
2.3030006710e+00, -4.6323593827e-10, 8.4523670592e-09
2.3100006700e+00, -4.6152053641e-10, 8.3738251298e-09
2.3170006690e+00, -4.5987658642e-10, 8.2970555357e-09
2.3240006680e+00, -4.5830291268e-10, 8.2220139774e-09
2.3310006670e+00, -4.5679839201e-10, 8.1486576838e-09
2.3380006660e+00, -4.5536195206e-10, 8.0769453513e-09
2.3450006650e+00, -4.5399256964e-10, 8.0068370876e-09
2.3520006640e+00, -4.5268926922e-10, 7.9382943568e-09
2.3590006630e+00, -4.5145112142e-10, 7.8712799278e-09
2.3660006620e+00, -4.5027724170e-10, 7.8057578245e-09
2.3730006610e+00, -4.4916678902e-10, 7.7416932787e-09
2.3800006600e+00, -4.4811896461e-10, 7.6790526852e-09
2.3870006590e+00, -4.4713301081e-10, 7.6178035586e-09
2.3940006580e+00, -4.4620820996e-10, 7.5579144920e-09
2.4010006570e+00, -4.4534388337e-10, 7.4993551182e-09
2.4080006560e+00, -4.4453939034e-10, 7.4420960717e-09
2.4150006550e+00, -4.4379412718e-10, 7.3861089533e-09
2.4220006540e+00, -4.4310752644e-10, 7.3313662956e-09
2.4290006530e+00, -4.4247905600e-10, 7.2778415304e-09
2.4360006520e+00, -4.4190821831e-10, 7.2255089571e-09
2.4430006510e+00, -4.4139454973e-10, 7.1743437131e-09
2.4500006500e+00, -4.4093761978e-10, 7.1243217451e-09
2.4570006490e+00, -4.4053703055e-10, 7.0754197816e-09
2.4640006480e+00, -4.4019241608e-10, 7.0276153066e-09
2.4710006470e+00, -4.3990344185e-10, 6.9808865347e-09
2.4780006460e+00, -4.3966980425e-10, 6.9352123873e-09
2.4850006450e+00, -4.3949123011e-10, 6.8905724689e-09
2.4920006440e+00, -4.3936747628e-10, 6.8469470459e-09
2.4990006430e+00, -4.3929832923e-10, 6.8043170251e-09
2.5060006420e+00, -4.3928360470e-10, 6.7626639337e-09
2.5130006410e+00, -4.3932314737e-10, 6.7219698999e-09
2.5200006400e+00, -4.3941683058e-10, 6.6822176344e-09
2.5270006390e+00, -4.3956455608e-10, 6.6433904128e-09
2.5340006380e+00, -4.3976625379e-10, 6.6054720588e-09
2.5410006370e+00, -4.4002188164e-10, 6.5684469275e-09
2.5480006360e+00, -4.4033142539e-10, 6.5322998903e-09
2.5550006350e+00, -4.4069489852e-10, 6.4970163199e-09
2.5620006340e+00, -4.4111234213e-10, 6.4625820760e-09
2.5690006330e+00, -4.4158382488e-10, 6.4289834917e-09
2.5760006320e+00, -4.4210944295e-10, 6.3962073603e-09
2.5830006310e+00, -4.4268932005e-10, 6.3642409232e-09
2.5900006300e+00, -4.4332360743e-10, 6.3330718576e-09
2.5970006290e+00, -4.4401248398e-10, 6.3026882652e-09
2.6040006280e+00, -4.4475615626e-10, 6.2730786613e-09
2.6110006270e+00, -4.4555485865e-10, 6.2442319641e-09
2.6180006260e+00, -4.4640885350e-10, 6.2161374853e-09
2.6250006250e+00, -4.4731843131e-10, 6.1887849197e-09
2.6320006240e+00, -4.4828391092e-10, 6.1621643371e-09
2.6390006230e+00, -4.4930563976e-10, 6.1362661728e-09
2.6460006220e+00, -4.5038399414e-10, 6.1110812195e-09
2.6530006210e+00, -4.5151937949e-10, 6.0866006198e-09
2.6600006200e+00, -4.5271223079e-10, 6.0628158581e-09
2.6670006190e+00, -4.5396301283e-10, 6.0397187540e-09
2.6740006180e+00, -4.5527222071e-10, 6.0173014551e-09
2.6810006170e+00, -4.5664038017e-10, 5.9955564307e-09
2.6880006160e+00, -4.5806804815e-10, 5.9744764655e-09
2.6950006150e+00, -4.5955581321e-10, 5.9540546543e-09
2.7020006140e+00, -4.6110429613e-10, 5.9342843957e-09
2.7090006130e+00, -4.6271415042e-10, 5.9151593879e-09
2.7160006120e+00, -4.6438606301e-10, 5.8966736229e-09
2.7230006110e+00, -4.6612075479e-10, 5.8788213825e-09
2.7300006100e+00, -4.6791898141e-10, 5.8615972340e-09
2.7370006090e+00, -4.6978153391e-10, 5.8449960257e-09
2.7440006080e+00, -4.7170923955e-10, 5.8290128837e-09
2.7510006070e+00, -4.7370296261e-10, 5.8136432082e-09
2.7580006060e+00, -4.7576360522e-10, 5.7988826703e-09
2.7650006050e+00, -4.7789210828e-10, 5.7847272091e-09
2.7720006040e+00, -4.8008945242e-10, 5.7711730289e-09
2.7790006030e+00, -4.8235665896e-10, 5.7582165969e-09
2.7860006020e+00, -4.8469479100e-10, 5.7458546411e-09
2.7930006010e+00, -4.8710495452e-10, 5.7340841481e-09
2.8000006000e+00, -4.8958829948e-10, 5.7229023617e-09
2.8070005990e+00, -4.9214602111e-10, 5.7123067812e-09
2.8140005980e+00, -4.9477936111e-10, 5.7022951605e-09
2.8210005970e+00, -4.9748960905e-10, 5.6928655070e-09
2.8280005960e+00, -5.0027810371e-10, 5.6840160806e-09
2.8350005950e+00, -5.0314623457e-10, 5.6757453941e-09
2.8420005940e+00, -5.0609544334e-10, 5.6680522119e-09
2.8490005930e+00, -5.0912722557e-10, 5.6609355508e-09
2.8560005920e+00, -5.1224313232e-10, 5.6543946801e-09
2.8630005910e+00, -5.1544477191e-10, 5.6484291219e-09
2.8700005900e+00, -5.1873381179e-10, 5.6430386521e-09
2.8770005890e+00, -5.2211198044e-10, 5.6382233012e-09
2.8840005880e+00, -5.2558106940e-10, 5.6339833561e-09
2.8910005870e+00, -5.2914293536e-10, 5.6303193609e-09
2.8980005860e+00, -5.3279950241e-10, 5.6272321192e-09
2.9050005850e+00, -5.3655276432e-10, 5.6247226962e-09
2.9120005840e+00, -5.4040478693e-10, 5.6227924207e-09
2.9190005830e+00, -5.4435771077e-10, 5.6214428880e-09
2.9260005820e+00, -5.4841375362e-10, 5.6206759628e-09
2.9330005810e+00, -5.5257521332e-10, 5.6204937822e-09
2.9400005800e+00, -5.5684447068e-10, 5.6208987593e-09
2.9470005790e+00, -5.6122399254e-10, 5.6218935872e-09
2.9540005780e+00, -5.6571633488e-10, 5.6234812428e-09
2.9610005770e+00, -5.7032414624e-10, 5.6256649915e-09
2.9680005760e+00, -5.7505017117e-10, 5.6284483916e-09
2.9750005750e+00, -5.7989725388e-10, 5.6318353000e-09
2.9820005740e+00, -5.8486834210e-10, 5.6358298771e-09
2.9890005730e+00, -5.8996649109e-10, 5.6404365930e-09
2.9960005720e+00, -5.9519486785e-10, 5.6456602335e-09
3.0030005710e+00, -6.0055675554e-10, 5.6515059069e-09
3.0100005700e+00, -6.0605555809e-10, 5.6579790509e-09
3.0170005690e+00, -6.1169480509e-10, 5.6650854401e-09
3.0240005680e+00, -6.1747815686e-10, 5.6728311937e-09
3.0310005670e+00, -6.2340940982e-10, 5.6812227842e-09
3.0380005660e+00, -6.2949250208e-10, 5.6902670458e-09
3.0450005650e+00, -6.3573151935e-10, 5.6999711841e-09
3.0520005640e+00, -6.4213070110e-10, 5.7103427856e-09
