1.1967405313e-08,  2.1361785596e-10, 2.1361785596e-10, 1.7424290797e-25
1.2000518202e-08,  2.1420892011e-10, 2.1420892011e-10, 1.7569326373e-25
1.2033722712e-08,  2.1480161970e-10, 2.1480161970e-10, 1.7715569189e-25
1.2067019096e-08,  2.1539595924e-10, 2.1539595924e-10, 1.7863029296e-25
1.2100407609e-08,  2.1599194327e-10, 2.1599194327e-10, 1.8011716825e-25
1.2133888505e-08,  2.1658957635e-10, 2.1658957635e-10, 1.8161641992e-25
1.2167462040e-08,  2.1718886303e-10, 2.1718886303e-10, 1.8312815101e-25
1.2201128470e-08,  2.1778980789e-10, 2.1778980789e-10, 1.8465246538e-25
1.2234888053e-08,  2.1839241552e-10, 2.1839241552e-10, 1.8618946777e-25
1.2268741046e-08,  2.1899669051e-10, 2.1899669051e-10, 1.8773926380e-25
1.2302687708e-08,  2.1960263749e-10, 2.1960263749e-10, 1.8930195995e-25
1.2336728298e-08,  2.2021026108e-10, 2.2021026108e-10, 1.9087766361e-25
1.2370863075e-08,  2.2081956592e-10, 2.2081956592e-10, 1.9246648304e-25
1.2405092300e-08,  2.2143055665e-10, 2.2143055665e-10, 1.9406852743e-25
1.2439416236e-08,  2.2204323795e-10, 2.2204323795e-10, 1.9568390684e-25
1.2473835142e-08,  2.2265761449e-10, 2.2265761449e-10, 1.9731273228e-25
1.2508349284e-08,  2.2327369097e-10, 2.2327369097e-10, 1.9895511566e-25
1.2542958923e-08,  2.2389147208e-10, 2.2389147208e-10, 2.0061116985e-25
1.2577664325e-08,  2.2451096254e-10, 2.2451096254e-10, 2.0228100863e-25
1.2612465753e-08,  2.2513216708e-10, 2.2513216708e-10, 2.0396474675e-25
1.2647363475e-08,  2.2575509045e-10, 2.2575509045e-10, 2.0566249989e-25
1.2682357756e-08,  2.2637973741e-10, 2.2637973741e-10, 2.0737438472e-25
1.2717448863e-08,  2.2700611271e-10, 2.2700611271e-10, 2.0910051887e-25
1.2752637065e-08,  2.2763422114e-10, 2.2763422114e-10, 2.1084102093e-25
1.2787922629e-08,  2.2826406750e-10, 2.2826406750e-10, 2.1259601052e-25
1.2823305827e-08,  2.2889565660e-10, 2.2889565660e-10, 2.1436560821e-25
1.2858786926e-08,  2.2952899326e-10, 2.2952899326e-10, 2.1614993560e-25
1.2894366200e-08,  2.3016408231e-10, 2.3016408231e-10, 2.1794911531e-25
1.2930043918e-08,  2.3080092860e-10, 2.3080092860e-10, 2.1976327095e-25
1.2965820354e-08,  2.3143953699e-10, 2.3143953699e-10, 2.2159252718e-25
1.3001695780e-08,  2.3207991237e-10, 2.3207991237e-10, 2.2343700970e-25
1.3037670471e-08,  2.3272205962e-10, 2.3272205962e-10, 2.2529684524e-25
1.3073744702e-08,  2.3336598364e-10, 2.3336598364e-10, 2.2717216161e-25
1.3109918746e-08,  2.3401168934e-10, 2.3401168934e-10, 2.2906308765e-25
1.3146192882e-08,  2.3465918167e-10, 2.3465918167e-10, 2.3096975330e-25
1.3182567386e-08,  2.3530846555e-10, 2.3530846555e-10, 2.3289228958e-25
1.3219042534e-08,  2.3595954596e-10, 2.3595954596e-10, 2.3483082858e-25
1.3255618607e-08,  2.3661242785e-10, 2.3661242785e-10, 2.3678550352e-25
1.3292295883e-08,  2.3726711622e-10, 2.3726711622e-10, 2.3875644869e-25
1.3329074642e-08,  2.3792361606e-10, 2.3792361606e-10, 2.4074379953e-25
1.3365955165e-08,  2.3858193239e-10, 2.3858193239e-10, 2.4274769260e-25
1.3402937734e-08,  2.3924207022e-10, 2.3924207022e-10, 2.4476826559e-25
1.3440022631e-08,  2.3990403461e-10, 2.3990403461e-10, 2.4680565734e-25
1.3477210139e-08,  2.4056783060e-10, 2.4056783060e-10, 2.4886000785e-25
1.3514500541e-08,  2.4123346326e-10, 2.4123346326e-10, 2.5093145827e-25
1.3551894124e-08,  2.4190093768e-10, 2.4190093768e-10, 2.5302015094e-25
1.3589391171e-08,  2.4257025894e-10, 2.4257025894e-10, 2.5512622939e-25
1.3626991970e-08,  2.4324143217e-10, 2.4324143217e-10, 2.5724983832e-25
1.3664696807e-08,  2.4391446249e-10, 2.4391446249e-10, 2.5939112366e-25
1.3702505971e-08,  2.4458935502e-10, 2.4458935502e-10, 2.6155023254e-25
1.3740419750e-08,  2.4526611493e-10, 2.4526611493e-10, 2.6372731332e-25
1.3778438434e-08,  2.4594474739e-10, 2.4594474739e-10, 2.6592251559e-25
1.3816562312e-08,  2.4662525756e-10, 2.4662525756e-10, 2.6813599019e-25
1.3854791676e-08,  2.4730765066e-10, 2.4730765066e-10, 2.7036788922e-25
1.3893126817e-08,  2.4799193189e-10, 2.4799193189e-10, 2.7261836604e-25
1.3931568029e-08,  2.4867810646e-10, 2.4867810646e-10, 2.7488757528e-25
1.3970115605e-08,  2.4936617964e-10, 2.4936617964e-10, 2.7717567287e-25
1.4008769840e-08,  2.5005615665e-10, 2.5005615665e-10, 2.7948281602e-25
1.4047531027e-08,  2.5074804278e-10, 2.5074804278e-10, 2.8180916328e-25
1.4086399464e-08,  2.5144184331e-10, 2.5144184331e-10, 2.8415487449e-25
1.4125375446e-08,  2.5213756353e-10, 2.5213756353e-10, 2.8652011084e-25
1.4164459272e-08,  2.5283520875e-10, 2.5283520875e-10, 2.8890503483e-25
1.4203651240e-08,  2.5353478430e-10, 2.5353478430e-10, 2.9130981036e-25
1.4242951650e-08,  2.5423629553e-10, 2.5423629553e-10, 2.9373460265e-25
1.4282360800e-08,  2.5493974778e-10, 2.5493974778e-10, 2.9617957833e-25
1.4321878993e-08,  2.5564514643e-10, 2.5564514643e-10, 2.9864490540e-25
1.4361506529e-08,  2.5635249687e-10, 2.5635249687e-10, 3.0113075324e-25
1.4401243712e-08,  2.5706180449e-10, 2.5706180449e-10, 3.0363729269e-25
1.4441090844e-08,  2.5777307470e-10, 2.5777307470e-10, 3.0616469596e-25
1.4481048231e-08,  2.5848631295e-10, 2.5848631295e-10, 3.0871313672e-25
1.4521116176e-08,  2.5920152468e-10, 2.5920152468e-10, 3.1128279009e-25
1.4561294986e-08,  2.5991871534e-10, 2.5991871534e-10, 3.1387383263e-25
1.4601584968e-08,  2.6063789041e-10, 2.6063789041e-10, 3.1648644238e-25
1.4641986429e-08,  2.6135905538e-10, 2.6135905538e-10, 3.1912079886e-25
1.4682499678e-08,  2.6208221576e-10, 2.6208221576e-10, 3.2177708309e-25
1.4723125024e-08,  2.6280737707e-10, 2.6280737707e-10, 3.2445547758e-25
1.4763862778e-08,  2.6353454485e-10, 2.6353454485e-10, 3.2715616638e-25
1.4804713249e-08,  2.6426372464e-10, 2.6426372464e-10, 3.2987933506e-25
1.4845676751e-08,  2.6499492201e-10, 2.6499492201e-10, 3.3262517074e-25
1.4886753595e-08,  2.6572814256e-10, 2.6572814256e-10, 3.3539386209e-25
1.4927944096e-08,  2.6646339187e-10, 2.6646339187e-10, 3.3818559935e-25
1.4969248568e-08,  2.6720067555e-10, 2.6720067555e-10, 3.4100057436e-25
1.5010667326e-08,  2.6793999925e-10, 2.6793999925e-10, 3.4383898053e-25
1.5052200686e-08,  2.6868136859e-10, 2.6868136859e-10, 3.4670101292e-25
1.5093848967e-08,  2.6942478925e-10, 2.6942478925e-10, 3.4958686816e-25
1.5135612484e-08,  2.7017026690e-10, 2.7017026690e-10, 3.5249674457e-25
1.5177491559e-08,  2.7091780722e-10, 2.7091780722e-10, 3.5543084208e-25
1.5219486509e-08,  2.7166741593e-10, 2.7166741593e-10, 3.5838936231e-25
1.5261597656e-08,  2.7241909875e-10, 2.7241909875e-10, 3.6137250855e-25
1.5303825322e-08,  2.7317286142e-10, 2.7317286142e-10, 3.6438048577e-25
1.5346169828e-08,  2.7392870969e-10, 2.7392870969e-10, 3.6741350067e-25
1.5388631498e-08,  2.7468664934e-10, 2.7468664934e-10, 3.7047176165e-25
1.5431210657e-08,  2.7544668615e-10, 2.7544668615e-10, 3.7355547885e-25
1.5473907628e-08,  2.7620882592e-10, 2.7620882592e-10, 3.7666486417e-25
1.5516722739e-08,  2.7697307447e-10, 2.7697307447e-10, 3.7980013125e-25
1.5559656316e-08,  2.7773943764e-10, 2.7773943764e-10, 3.8296149554e-25
1.5602708687e-08,  2.7850792128e-10, 2.7850792128e-10, 3.8614917426e-25
1.5645880180e-08,  2.7927853125e-10, 2.7927853125e-10, 3.8936338645e-25
1.5689171126e-08,  2.8005127344e-10, 2.8005127344e-10, 3.9260435296e-25
1.5732581854e-08,  2.8082615375e-10, 2.8082615375e-10, 3.9587229649e-25
1.5776112697e-08,  2.8160317809e-10, 2.8160317809e-10, 3.9916744159e-25
1.5819763986e-08,  2.8238235240e-10, 2.8238235240e-10, 4.0249001468e-25
1.5863536055e-08,  2.8316368262e-10, 2.8316368262e-10, 4.0584024406e-25
1.5907429238e-08,  2.8394717473e-10, 2.8394717473e-10, 4.0921835995e-25
1.5951443869e-08,  2.8473283470e-10, 2.8473283470e-10, 4.1262459445e-25
1.5995580286e-08,  2.8552066852e-10, 2.8552066852e-10, 4.1605918162e-25
1.6039838825e-08,  2.8631068223e-10, 2.8631068223e-10, 4.1952235746e-25
1.6084219824e-08,  2.8710288184e-10, 2.8710288184e-10, 4.2301435994e-25
1.6128723622e-08,  2.8789727341e-10, 2.8789727341e-10, 4.2653542900e-25
1.6173350558e-08,  2.8869386299e-10, 2.8869386299e-10, 4.3008580659e-25
1.6218100974e-08,  2.8949265668e-10, 2.8949265668e-10, 4.3366573666e-25
1.6262975210e-08,  2.9029366057e-10, 2.9029366057e-10, 4.3727546520e-25
1.6307973610e-08,  2.9109688077e-10, 2.9109688077e-10, 4.4091524025e-25
1.6353096517e-08,  2.9190232343e-10, 2.9190232343e-10, 4.4458531190e-25
1.6398344276e-08,  2.9270999468e-10, 2.9270999468e-10, 4.4828593234e-25
1.6443717232e-08,  2.9351990069e-10, 2.9351990069e-10, 4.5201735585e-25
1.6489215732e-08,  2.9433204766e-10, 2.9433204766e-10, 4.5577983882e-25
1.6534840122e-08,  2.9514644177e-10, 2.9514644177e-10, 4.5957363979e-25
1.6580590751e-08,  2.9596308925e-10, 2.9596308925e-10, 4.6339901945e-25
1.6626467969e-08,  2.9678199632e-10, 2.9678199632e-10, 4.6725624063e-25
1.6672472126e-08,  2.9760316925e-10, 2.9760316925e-10, 4.7114556839e-25
1.6718603572e-08,  2.9842661431e-10, 2.9842661431e-10, 4.7506726997e-25
1.6764862661e-08,  2.9925233777e-10, 2.9925233777e-10, 4.7902161485e-25
1.6811249745e-08,  3.0008034594e-10, 3.0008034594e-10, 4.8300887473e-25
1.6857765178e-08,  3.0091064515e-10, 3.0091064515e-10, 4.8702932360e-25
1.6904409316e-08,  3.0174324174e-10, 3.0174324174e-10, 4.9108323771e-25
1.6951182515e-08,  3.0257814205e-10, 3.0257814205e-10, 4.9517089563e-25
1.6998085132e-08,  3.0341535247e-10, 3.0341535247e-10, 4.9929257821e-25
1.7045117525e-08,  3.0425487939e-10, 3.0425487939e-10, 5.0344856868e-25
1.7092280052e-08,  3.0509672921e-10, 3.0509672921e-10, 5.0763915262e-25
1.7139573075e-08,  3.0594090837e-10, 3.0594090837e-10, 5.1186461795e-25
1.7186996954e-08,  3.0678742330e-10, 3.0678742330e-10, 5.1612525504e-25
1.7234552051e-08,  3.0763628048e-10, 3.0763628048e-10, 5.2042135664e-25
1.7282238729e-08,  3.0848748638e-10, 3.0848748638e-10, 5.2475321794e-25
1.7330057353e-08,  3.0934104750e-10, 3.0934104750e-10, 5.2912113661e-25
1.7378008287e-08,  3.1019697036e-10, 3.1019697036e-10, 5.3352541278e-25
1.7426091898e-08,  3.1105526149e-10, 3.1105526149e-10, 5.3796634908e-25
1.7474308553e-08,  3.1191592744e-10, 3.1191592744e-10, 5.4244425065e-25
1.7522658619e-08,  3.1277897480e-10, 3.1277897480e-10, 5.4695942519e-25
1.7571142466e-08,  3.1364441013e-10, 3.1364441013e-10, 5.5151218295e-25
1.7619760464e-08,  3.1451224007e-10, 3.1451224007e-10, 5.5610283677e-25
1.7668512985e-08,  3.1538247122e-10, 3.1538247122e-10, 5.6073170207e-25
1.7717400399e-08,  3.1625511023e-10, 3.1625511023e-10, 5.6539909693e-25
1.7766423082e-08,  3.1713016377e-10, 3.1713016377e-10, 5.7010534205e-25
1.7815581407e-08,  3.1800763851e-10, 3.1800763851e-10, 5.7485076081e-25
1.7864875749e-08,  3.1888754116e-10, 3.1888754116e-10, 5.7963567930e-25
1.7914306484e-08,  3.1976987843e-10, 3.1976987843e-10, 5.8446042628e-25
1.7963873991e-08,  3.2065465706e-10, 3.2065465706e-10, 5.8932533329e-25
1.8013578647e-08,  3.2154188380e-10, 3.2154188380e-10, 5.9423073461e-25
1.8063420832e-08,  3.2243156543e-10, 3.2243156543e-10, 5.9917696730e-25
1.8113400926e-08,  3.2332370875e-10, 3.2332370875e-10, 6.0416437123e-25
1.8163519312e-08,  3.2421832055e-10, 3.2421832055e-10, 6.0919328910e-25
1.8213776371e-08,  3.2511540768e-10, 3.2511540768e-10, 6.1426406647e-25
1.8264172488e-08,  3.2601497698e-10, 3.2601497698e-10, 6.1937705176e-25
1.8314708047e-08,  3.2691703532e-10, 3.2691703532e-10, 6.2453259630e-25
1.8365383433e-08,  3.2782158958e-10, 3.2782158958e-10, 6.2973105435e-25
1.8416199035e-08,  3.2872864667e-10, 3.2872864667e-10, 6.3497278310e-25
1.8467155240e-08,  3.2963821353e-10, 3.2963821353e-10, 6.4025814273e-25
1.8518252436e-08,  3.3055029708e-10, 3.3055029708e-10, 6.4558749642e-25
1.8569491015e-08,  3.3146490430e-10, 3.3146490430e-10, 6.5096121035e-25
1.8620871367e-08,  3.3238204216e-10, 3.3238204216e-10, 6.5637965378e-25
1.8672393884e-08,  3.3330171768e-10, 3.3330171768e-10, 6.6184319902e-25
1.8724058960e-08,  3.3422393787e-10, 3.3422393787e-10, 6.6735222148e-25
1.8775866989e-08,  3.3514870977e-10, 3.3514870977e-10, 6.7290709972e-25
1.8827818367e-08,  3.3607604044e-10, 3.3607604044e-10, 6.7850821541e-25
1.8879913491e-08,  3.3700593696e-10, 3.3700593696e-10, 6.8415595343e-25
1.8932152758e-08,  3.3793840644e-10, 3.3793840644e-10, 6.8985070186e-25
1.8984536567e-08,  3.3887345599e-10, 3.3887345599e-10, 6.9559285199e-25
1.9037065317e-08,  3.3981109275e-10, 3.3981109275e-10, 7.0138279840e-25
1.9089739411e-08,  3.4075132387e-10, 3.4075132387e-10, 7.0722093891e-25
1.9142559250e-08,  3.4169415655e-10, 3.4169415655e-10, 7.1310767469e-25
1.9195525238e-08,  3.4263959797e-10, 3.4263959797e-10, 7.1904341023e-25
1.9248637778e-08,  3.4358765535e-10, 3.4358765535e-10, 7.2502855340e-25
1.9301897276e-08,  3.4453833594e-10, 3.4453833594e-10, 7.3106351544e-25
1.9355304140e-08,  3.4549164698e-10, 3.4549164698e-10, 7.3714871106e-25
1.9408858776e-08,  3.4644759576e-10, 3.4644759576e-10, 7.4328455836e-25
1.9462561594e-08,  3.4740618958e-10, 3.4740618958e-10, 7.4947147897e-25
1.9516413003e-08,  3.4836743576e-10, 3.4836743576e-10, 7.5570989801e-25
1.9570413415e-08,  3.4933134163e-10, 3.4933134163e-10, 7.6200024414e-25
1.9624563242e-08,  3.5029791455e-10, 3.5029791455e-10, 7.6834294959e-25
1.9678862897e-08,  3.5126716191e-10, 3.5126716191e-10, 7.7473845018e-25
1.9733312795e-08,  3.5223909110e-10, 3.5223909110e-10, 7.8118718537e-25
1.9787913352e-08,  3.5321370954e-10, 3.5321370954e-10, 7.8768959826e-25
1.9842664985e-08,  3.5419102467e-10, 3.5419102467e-10, 7.9424613567e-25
1.9897568111e-08,  3.5517104396e-10, 3.5517104396e-10, 8.0085724811e-25
1.9952623150e-08,  3.5615377489e-10, 3.5615377489e-10, 8.0752338984e-25
2.0007830522e-08,  3.5713922496e-10, 3.5713922496e-10, 8.1424501893e-25
2.0063190648e-08,  3.5812740170e-10, 3.5812740170e-10, 8.2102259722e-25
2.0118703951e-08,  3.5911831264e-10, 3.5911831264e-10, 8.2785659044e-25
2.0174370856e-08,  3.6011196536e-10, 3.6011196536e-10, 8.3474746816e-25
2.0230191787e-08,  3.6110836744e-10, 3.6110836744e-10, 8.4169570387e-25
2.0286167170e-08,  3.6210752648e-10, 3.6210752648e-10, 8.4870177502e-25
2.0342297432e-08,  3.6310945013e-10, 3.6310945013e-10, 8.5576616301e-25
2.0398583003e-08,  3.6411414601e-10, 3.6411414601e-10, 8.6288935325e-25
2.0455024311e-08,  3.6512162182e-10, 3.6512162182e-10, 8.7007183520e-25
2.0511621788e-08,  3.6613188523e-10, 3.6613188523e-10, 8.7731410239e-25
2.0568375866e-08,  3.6714494396e-10, 3.6714494396e-10, 8.8461665246e-25
2.0625286978e-08,  3.6816080575e-10, 3.6816080575e-10, 8.9197998719e-25
2.0682355559e-08,  3.6917947835e-10, 3.6917947835e-10, 8.9940461253e-25
2.0739582045e-08,  3.7020096954e-10, 3.7020096954e-10, 9.0689103866e-25
2.0796966871e-08,  3.7122528712e-10, 3.7122528712e-10, 9.1443977998e-25
2.0854510477e-08,  3.7225243890e-10, 3.7225243890e-10, 9.2205135519e-25
2.0912213302e-08,  3.7328243273e-10, 3.7328243273e-10, 9.2972628732e-25
2.0970075785e-08,  3.7431527648e-10, 3.7431527648e-10, 9.3746510372e-25
2.1028098370e-08,  3.7535097803e-10, 3.7535097803e-10, 9.4526833615e-25
2.1086281499e-08,  3.7638954528e-10, 3.7638954528e-10, 9.5313652080e-25
2.1144625617e-08,  3.7743098617e-10, 3.7743098617e-10, 9.6107019831e-25
2.1203131167e-08,  3.7847530864e-10, 3.7847530864e-10, 9.6906991384e-25
2.1261798599e-08,  3.7952252068e-10, 3.7952252068e-10, 9.7713621705e-25
2.1320628358e-08,  3.8057263027e-10, 3.8057263027e-10, 9.8526966222e-25
2.1379620895e-08,  3.8162564543e-10, 3.8162564543e-10, 9.9347080822e-25
2.1438776660e-08,  3.8268157421e-10, 3.8268157421e-10, 1.0017402186e-24
2.1498096104e-08,  3.8374042465e-10, 3.8374042465e-10, 1.0100784615e-24
2.1557579680e-08,  3.8480220486e-10, 3.8480220486e-10, 1.0184861099e-24
2.1617227843e-08,  3.8586692293e-10, 3.8586692293e-10, 1.0269637416e-24
2.1677041048e-08,  3.8693458699e-10, 3.8693458699e-10, 1.0355119390e-24
2.1737019752e-08,  3.8800520520e-10, 3.8800520520e-10, 1.0441312895e-24
2.1797164411e-08,  3.8907878572e-10, 3.8907878572e-10, 1.0528223855e-24
2.1857475487e-08,  3.9015533676e-10, 3.9015533676e-10, 1.0615858240e-24
2.1917953438e-08,  3.9123486654e-10, 3.9123486654e-10, 1.0704222072e-24
2.1978598728e-08,  3.9231738329e-10, 3.9231738329e-10, 1.0793321424e-24
2.2039411818e-08,  3.9340289528e-10, 3.9340289528e-10, 1.0883162417e-24
2.2100393173e-08,  3.9449141079e-10, 3.9449141079e-10, 1.0973751224e-24
2.2161543260e-08,  3.9558293815e-10, 3.9558293815e-10, 1.1065094071e-24
2.2222862543e-08,  3.9667748568e-10, 3.9667748568e-10, 1.1157197234e-24
2.2284351493e-08,  3.9777506174e-10, 3.9777506174e-10, 1.1250067041e-24
2.2346010577e-08,  3.9887567470e-10, 3.9887567470e-10, 1.1343709874e-24
2.2407840268e-08,  3.9997933298e-10, 3.9997933298e-10, 1.1438132167e-24
2.2469841036e-08,  4.0108604499e-10, 4.0108604499e-10, 1.1533340408e-24
2.2532013356e-08,  4.0219581920e-10, 4.0219581920e-10, 1.1629341140e-24
2.2594357702e-08,  4.0330866406e-10, 4.0330866406e-10, 1.1726140959e-24
2.2656874550e-08,  4.0442458807e-10, 4.0442458807e-10, 1.1823746515e-24
2.2719564377e-08,  4.0554359977e-10, 4.0554359977e-10, 1.1922164517e-24
2.2782427663e-08,  4.0666570768e-10, 4.0666570768e-10, 1.2021401727e-24
2.2845464886e-08,  4.0779092038e-10, 4.0779092038e-10, 1.2121464963e-24
2.2908676528e-08,  4.0891924645e-10, 4.0891924645e-10, 1.2222361101e-24
2.2972063072e-08,  4.1005069452e-10, 4.1005069452e-10, 1.2324097074e-24
2.3035625001e-08,  4.1118527322e-10, 4.1118527322e-10, 1.2426679872e-24
2.3099362802e-08,  4.1232299120e-10, 4.1232299120e-10, 1.2530116545e-24
2.3163276960e-08,  4.1346385717e-10, 4.1346385717e-10, 1.2634414200e-24
2.3227367964e-08,  4.1460787983e-10, 4.1460787983e-10, 1.2739580004e-24
2.3291636302e-08,  4.1575506790e-10, 4.1575506790e-10, 1.2845621182e-24
2.3356082466e-08,  4.1690543016e-10, 4.1690543016e-10, 1.2952545021e-24
2.3420706948e-08,  4.1805897538e-10, 4.1805897538e-10, 1.3060358868e-24
2.3485510241e-08,  4.1921571238e-10, 4.1921571238e-10, 1.3169070131e-24
2.3550492839e-08,  4.2037564997e-10, 4.2037564997e-10, 1.3278686281e-24
2.3615655239e-08,  4.2153879702e-10, 4.2153879702e-10, 1.3389214849e-24
2.3680997939e-08,  4.2270516242e-10, 4.2270516242e-10, 1.3500663430e-24
2.3746521437e-08,  4.2387475505e-10, 4.2387475505e-10, 1.3613039682e-24
2.3812226233e-08,  4.2504758386e-10, 4.2504758386e-10, 1.3726351327e-24
2.3878112829e-08,  4.2622365779e-10, 4.2622365779e-10, 1.3840606150e-24
2.3944181729e-08,  4.2740298583e-10, 4.2740298583e-10, 1.3955812003e-24
2.4010433436e-08,  4.2858557698e-10, 4.2858557698e-10, 1.4071976801e-24
2.4076868456e-08,  4.2977144027e-10, 4.2977144027e-10, 1.4189108527e-24
2.4143487297e-08,  4.3096058475e-10, 4.3096058475e-10, 1.4307215230e-24
2.4210290467e-08,  4.3215301951e-10, 4.3215301951e-10, 1.4426305024e-24
2.4277278477e-08,  4.3334875363e-10, 4.3334875363e-10, 1.4546386092e-24
2.4344451837e-08,  4.3454779627e-10, 4.3454779627e-10, 1.4667466686e-24
2.4411811061e-08,  4.3575015656e-10, 4.3575015656e-10, 1.4789555126e-24
2.4479356662e-08,  4.3695584369e-10, 4.3695584369e-10, 1.4912659800e-24
